date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:59:01	14827/14827	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa46f55840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137588.jpg?03621	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375886500.jpg	(from http://www.sheng-fa.com.tw/05.html)
09:59:02	14759/14759	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:00%20GMT	http://www.sheng-fa.com.tw/product-detail-183398.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183398.html	(from http://www.sheng-fa.com.tw/05.html)
09:59:04	14095/14095	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa4713dcc0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137589.jpg?03621	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375896500.jpg	(from http://www.sheng-fa.com.tw/05.html)
09:59:04	12012/12012	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa4741a380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137590.jpg?03621	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375906500.jpg	(from http://www.sheng-fa.com.tw/05.html)
09:59:04	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?7834	C:/My%20Websites/1/www.sheng-fa.com.tw/faviconc44b.ico	(from http://www.sheng-fa.com.tw/04.html)
09:59:05	13244/13244	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:03%20GMT	http://www.sheng-fa.com.tw/product-detail-183376.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183376.html	(from http://www.sheng-fa.com.tw/04.html)
09:59:07	14300/14300	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a433900%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137568.jpg?92943	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375682732.jpg	(from http://www.sheng-fa.com.tw/04.html)
09:59:08	13295/13295	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:06%20GMT	http://www.sheng-fa.com.tw/product-detail-183377.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183377.html	(from http://www.sheng-fa.com.tw/04.html)
09:59:10	14233/14233	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a61bd80%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137569.jpg?92943	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375692732.jpg	(from http://www.sheng-fa.com.tw/04.html)
09:59:10	13204/13204	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:09%20GMT	http://www.sheng-fa.com.tw/product-detail-183378.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183378.html	(from http://www.sheng-fa.com.tw/04.html)
09:59:13	13751/13751	---M--	200	added ('OK')	image/jpeg	etag:%224cc9d18738bc0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137570.jpg?92943	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375702732.jpg	(from http://www.sheng-fa.com.tw/04.html)
09:59:13	13328/13328	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:12%20GMT	http://www.sheng-fa.com.tw/product-detail-183381.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183381.html	(from http://www.sheng-fa.com.tw/04.html)
09:59:16	12277/12277	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a9ec680%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137573.jpg?92943	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375732732.jpg	(from http://www.sheng-fa.com.tw/04.html)
09:59:20	276008/276008	---M--	200	added ('OK')	image/jpeg	etag:%225591c703fdef7%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/system/og.jpg?1226180873	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/system/ogb20e.jpg	(from http://www.sheng-fa.com.tw/08.html)
09:59:21	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?5892	C:/My%20Websites/1/www.sheng-fa.com.tw/faviconf1da.ico	(from http://www.sheng-fa.com.tw/01.html)
09:59:21	14049/14049	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:19%20GMT	http://www.sheng-fa.com.tw/product-detail-183358.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183358.html	(from http://www.sheng-fa.com.tw/01.html)
09:59:24	16018/16018	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137553.jpg?44402	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375535eff.jpg	(from http://www.sheng-fa.com.tw/01.html)
09:59:24	14110/14110	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:23%20GMT	http://www.sheng-fa.com.tw/product-detail-183359.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183359.html	(from http://www.sheng-fa.com.tw/01.html)
09:59:27	12976/12976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137554.jpg?44402	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375545eff.jpg	(from http://www.sheng-fa.com.tw/01.html)
09:59:27	14424/14424	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:25%20GMT	http://www.sheng-fa.com.tw/product-detail-183360.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183360.html	(from http://www.sheng-fa.com.tw/01.html)
09:59:29	276008/276008	---M--	200	added ('OK')	image/jpeg	etag:%225591c703fdef7%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/system/og.jpg?1484421095	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/system/og55cd.jpg	(from http://www.sheng-fa.com.tw/05.html)
09:59:29	14021/14021	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:28%20GMT	http://www.sheng-fa.com.tw/product-detail-183361.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183361.html	(from http://www.sheng-fa.com.tw/01.html)
09:59:30	16753/16753	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137555.jpg?44402	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375555eff.jpg	(from http://www.sheng-fa.com.tw/01.html)
09:59:30	14021/14021	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:29%20GMT	http://www.sheng-fa.com.tw/product-detail-183362.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183362.html	(from http://www.sheng-fa.com.tw/01.html)
09:59:32	15954/15954	---M--	200	added ('OK')	image/jpeg	etag:%224aeab3748c840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137556.jpg?44402	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375565eff.jpg	(from http://www.sheng-fa.com.tw/01.html)
09:59:33	14080/14080	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:31%20GMT	http://www.sheng-fa.com.tw/product-detail-183363.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183363.html	(from http://www.sheng-fa.com.tw/01.html)
09:59:33	13976/13976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137557.jpg?44402	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375575eff.jpg	(from http://www.sheng-fa.com.tw/01.html)
09:59:35	15242/15242	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37951380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137558.jpg?44402	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375585eff.jpg	(from http://www.sheng-fa.com.tw/01.html)
09:59:36	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?8984	C:/My%20Websites/1/www.sheng-fa.com.tw/favicona493.ico	(from http://www.sheng-fa.com.tw/03.html)
09:59:36	13465/13465	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2001:59:35%20GMT	http://www.sheng-fa.com.tw/product-detail-183372.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183372.html	(from http://www.sheng-fa.com.tw/03.html)
09:59:39	17139/17139	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa33963d00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137564.jpg?44481	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375643855.jpg	(from http://www.sheng-fa.com.tw/03.html)
09:59:45	276008/276008	---M--	200	added ('OK')	image/jpeg	etag:%225591c703fdef7%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/system/og.jpg?97012850	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/system/og6df6.jpg	(from http://www.sheng-fa.com.tw/04.html)
09:59:48	276008/276008	---M--	200	added ('OK')	image/jpeg	etag:%225591c703fdef7%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/system/og.jpg?270533813	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/system/og7d1d.jpg	(from http://www.sheng-fa.com.tw/01.html)
09:59:49	15724/15724	---M--	200	added ('OK')	image/jpeg	etag:%224aeab04dbd8c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137626.jpg?69327	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137626f7c8.jpg	(from http://www.sheng-fa.com.tw/product-detail-183444.html)
09:59:50	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?8207	C:/My%20Websites/1/www.sheng-fa.com.tw/faviconcf2f.ico	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
09:59:50	15111/15111	---M--	200	added ('OK')	image/jpeg	etag:%224aeab05282400%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137627.jpg?69327	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137627f7c8.jpg	(from http://www.sheng-fa.com.tw/product-detail-183444.html)
09:59:51	15576/15576	---M--	200	added ('OK')	image/jpeg	etag:%224aeab05652d00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137628.jpg?69327	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137628f7c8.jpg	(from http://www.sheng-fa.com.tw/product-detail-183444.html)
09:59:54	15009/15009	---M--	200	added ('OK')	image/jpeg	etag:%224aeab06d36300%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137632.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137632e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
09:59:57	17067/17067	---M--	200	added ('OK')	image/jpeg	etag:%224aeab0461c6c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137623.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137623e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
09:59:59	63910/63910	---M--	200	added ('OK')	image/jpeg	etag:%224aeab06a59c40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137631.jpg?651614633	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-13763135af.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
09:59:59	14659/14659	---M--	200	added ('OK')	image/jpeg	etag:%224aeab0461c6c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137624.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137624e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
10:00:00	63910/63910	---M--	200	added ('OK')	image/jpeg	etag:%224aeab06a59c40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137631.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137631e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
10:00:02	15182/15182	---M--	200	added ('OK')	image/jpeg	etag:%224aeab04ae1200%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137625.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137625e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
10:00:02	15724/15724	---M--	200	added ('OK')	image/jpeg	etag:%224aeab04dbd8c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137626.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137626e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
10:00:03	15111/15111	---M--	200	added ('OK')	image/jpeg	etag:%224aeab05282400%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137627.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137627e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
10:00:05	15576/15576	---M--	200	added ('OK')	image/jpeg	etag:%224aeab05652d00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137628.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137628e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
10:00:05	14869/14869	---M--	200	added ('OK')	image/jpeg	etag:%224aeab064a0ec0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137629.jpg?79303	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137629e5f3.jpg	(from http://www.sheng-fa.com.tw/product-detail-183445.html)
10:00:05	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?6960	C:/My%20Websites/1/www.sheng-fa.com.tw/favicond347.ico	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:14	69018/69018	---M--	200	added ('OK')	image/jpeg	etag:%224aeab06d36300%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137632.jpg?1085502639	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137632eb87.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:17	69018/69018	---M--	200	added ('OK')	image/jpeg	etag:%224aeab06d36300%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137632.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1376327a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:17	17067/17067	---M--	200	added ('OK')	image/jpeg	etag:%224aeab0461c6c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137623.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1376237a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:19	14659/14659	---M--	200	added ('OK')	image/jpeg	etag:%224aeab0461c6c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137624.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1376247a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:20	15182/15182	---M--	200	added ('OK')	image/jpeg	etag:%224aeab04ae1200%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137625.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1376257a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:22	15724/15724	---M--	200	added ('OK')	image/jpeg	etag:%224aeab04dbd8c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137626.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1376267a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:22	15111/15111	---M--	200	added ('OK')	image/jpeg	etag:%224aeab05282400%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137627.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1376277a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:25	15576/15576	---M--	200	added ('OK')	image/jpeg	etag:%224aeab05652d00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137628.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1376287a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:25	14869/14869	---M--	200	added ('OK')	image/jpeg	etag:%224aeab064a0ec0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137629.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1376297a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:27	12234/12234	---M--	200	added ('OK')	image/jpeg	etag:%224aeab0677d580%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137630.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1376307a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:00:27	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?1877	C:/My%20Websites/1/www.sheng-fa.com.tw/faviconf31b.ico	(from http://www.sheng-fa.com.tw/product-detail-183399.html)
10:00:37	75983/75983	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ce71c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137591.jpg?1836670400	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-13759111f9.jpg	(from http://www.sheng-fa.com.tw/product-detail-183399.html)
10:00:43	14914/14914	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ecf640%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137592.jpg?06116	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137592011e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183399.html)
10:00:46	15827/15827	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa520b7ac0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137593.jpg?06116	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137593011e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183399.html)
10:00:49	14631/14631	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa52858cc0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137594.jpg?06116	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137594011e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183399.html)
10:00:49	75983/75983	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ce71c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137591.jpg?06116	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137591011e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183399.html)
10:00:50	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?7576	C:/My%20Websites/1/www.sheng-fa.com.tw/faviconf18e.ico	(from http://www.sheng-fa.com.tw/product-detail-183400.html)
10:01:00	67051/67051	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ecf640%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137592.jpg?1076624606	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375926df0.jpg	(from http://www.sheng-fa.com.tw/product-detail-183400.html)
10:01:12	67051/67051	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ecf640%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137592.jpg?06116	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137592011e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183400.html)
10:01:15	16279/16279	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ce71c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137591.jpg?06116	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137591011e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183400.html)
10:01:27	69819/69819	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa520b7ac0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137593.jpg?1920650068	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375939f48.jpg	(from http://www.sheng-fa.com.tw/product-detail-183401.html)
10:01:27	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?7235	C:/My%20Websites/1/www.sheng-fa.com.tw/faviconcf2e.ico	(from http://www.sheng-fa.com.tw/product-detail-183401.html)
10:01:29	536523/536523	---M--	200	added ('OK')	image/jpeg	etag:%224aeab06d36300%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137632.jpg?92899	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-1376327a60.jpg	(from http://www.sheng-fa.com.tw/product-detail-183446.html)
10:01:41	69819/69819	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa520b7ac0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137593.jpg?22582	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375933e30.jpg	(from http://www.sheng-fa.com.tw/product-detail-183401.html)
10:01:44	14631/14631	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa52858cc0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137594.jpg?22582	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375943e30.jpg	(from http://www.sheng-fa.com.tw/product-detail-183401.html)
10:01:47	16279/16279	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ce71c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137591.jpg?22582	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375913e30.jpg	(from http://www.sheng-fa.com.tw/product-detail-183401.html)
10:01:52	14914/14914	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ecf640%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137592.jpg?22582	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375923e30.jpg	(from http://www.sheng-fa.com.tw/product-detail-183401.html)
10:01:59	584876/584876	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ce71c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137591.jpg?06116	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137591011e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183399.html)
10:02:01	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?2084	C:/My%20Websites/1/www.sheng-fa.com.tw/favicona088.ico	(from http://www.sheng-fa.com.tw/product-detail-183402.html)
10:02:03	67662/67662	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa5229ff40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137594.jpg?714029531	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-13759465d6.jpg	(from http://www.sheng-fa.com.tw/product-detail-183402.html)
10:02:07	510617/510617	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ecf640%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137592.jpg?06116	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137592011e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183400.html)
10:02:15	16279/16279	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ce71c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137591.jpg?22584	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137591266e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183402.html)
10:02:18	14914/14914	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa51ecf640%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137592.jpg?22584	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137592266e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183402.html)
10:02:20	67662/67662	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa5229ff40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137594.jpg?22584	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137594266e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183402.html)
